estado,grupo,producto_normalizado,match_score,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_brand_key,nb_precio_ars,nb_stock,cg_fuente,cg_cate,cg_nombre,cg_marca,cg_precio_ars,cg_disponible,cg_url,diferencia_ars,diferencia_pct
repetido,mothers,mothers|ASROCK|A520M|AM4|AM4|A520M|HDV,100.0,MOTHER ASROCK,118112,A520M-HDV,MOTHER ASROCK (AM4) A520M-HDV,ASROCK,ASROCK,72275.29,10.0,compragamer_mothers_amd,26.0,Mother Asrock A520M-HDV AM4,Asrock,76650.0,True,https://compragamer.com/producto/Mother_Asrock_A520M_HDV_AM4_11626?cate=26,4374.710000000006,6.052843233143729
repetido,mothers,mothers|ASUS|B850M|AM5|AM5|PRIME|B850M,88.0,MOTHER ASUS,121653,PRIME B850M-A WIFI,MOTHER ASUS (AM5) PRIME B850M-A WIFI,ASUS,ASUS,248435.51,10.0,compragamer_mothers_amd,26.0,Mother ASUS PRIME B850M AYW GAMING WIFI AM5 DDR5,Asus,252650.0,True,https://compragamer.com/producto/Mother_ASUS_PRIME_B850M_AYW_GAMING_WIFI_AM5_DDR5_18652?cate=26,4214.489999999991,1.6964120789334787
repetido,mothers,mothers|ASUS|B840M|AM5|AM5|PRIME|B840M,100.0,MOTHER ASUS,120205,PRIME B840M-A WIFI,MOTHER ASUS (AM5) PRIME B840M-A  WIFI,ASUS,ASUS,205373.61,10.0,compragamer_mothers_amd,26.0,Mother ASUS PRIME B840M-A AM5 DDR5,Asus,196950.0,True,https://compragamer.com/producto/Mother_ASUS_PRIME_B840M_A_AM5_DDR5_16895?cate=26,-8423.609999999986,-4.101602927464724
repetido,mothers,mothers|ASUS|B850M|AM5|AM5|B850M|AYW,92.0,MOTHER ASUS,121652,B850M AYW GAMING WIFI,MOTHER ASUS (AM5) B850M AYW GAMING WIFI,ASUS,ASUS,236372.63,9.0,compragamer_mothers_amd,26.0,Mother ASUS B650M-AYW WIFI AM5 DDR5,Asus,212250.0,True,https://compragamer.com/producto/Mother_ASUS_B650M_AYW_WIFI_AM5_DDR5_18403?cate=26,-24122.630000000005,-10.205339763745068
repetido,mothers,mothers|ASUS|B860M||LGA1851|PRIME|B860M,89.0,MOTHER ASUS,122668,PRIME B860M-K,MOTHER ASUS (LGA1851) PRIME B860M-K,ASUS,ASUS,174576.78,10.0,compragamer_mothers_intel,49.0,Mother ASUS Prime H810M-E LGA1851 DDR5,Asus,149150.0,True,https://compragamer.com/producto/Mother_ASUS_Prime_H810M_E_LGA1851_DDR5_20152?cate=49,-25426.78,-14.564812113042752
repetido,memorias,memorias|16GB|DDR5|4800|CL40,65.0,MEMORIAS,119121,NTSWD5P48SP-16W,MEMORIA NETAC SHADOW II DDR5 4800 16GB C40 WHITE,NETAC ,NETAC,344380.88,10.0,compragamer_memorias,15.0,Memoria KingDian DDR5 16GB 4800MHz CL40,KingDian,317300.0,True,https://compragamer.com/producto/Memoria_KingDian_DDR5_16GB_4800MHz_CL40_19017?cate=15,-27080.880000000005,-7.863642139482309
repetido,mothers,mothers|ASUS|B850|AM5|AM5|ROG|STRIX|B850,79.0,MOTHER ASUS,119906,ROG STRIX B850-F GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B850-F GAMING WIFI,ASUS,ASUS,466589.73,10.0,compragamer_mothers_amd,26.0,Mother ASUS ROG STRIX B650E-F GAMING WIFI,Asus,432700.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_B650E_F_GAMING_WIFI_15011?cate=26,-33889.72999999998,-7.263282455874025
repetido,mothers,mothers|ASROCK|B650M|AM5|AM5|B650M|PG|RIPTIDE,100.0,MOTHER ASROCK,118109,B650M PG RIPTIDE WIFI,MOTHER ASROCK (AM5) B650M PG RIPTIDE WIFI,ASROCK,ASROCK,328312.46,1.0,compragamer_mothers_amd,26.0,Mother Asrock B650M PG RIPTIDE WIFI AM5 DDR5,Asrock,291200.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_PG_RIPTIDE_WIFI_AM5_DDR5_16656?cate=26,-37112.46000000002,-11.304005946042992
repetido,memorias,memorias|16GB|DDR5|6000|CL36,59.0,MEMORIAS,121678,VEUR516G6036,MEMORIA PATRIOT DDR5 VIPER ELITE 5 ULTRA RGB DDR5 16GB 6000Mhz CL36 BLACK HS PE001173,PATRIOT                                           ,PATRIOT,488020.38,10.0,compragamer_memorias,15.0,Memoria Kingston DDR5 16GB 6000MHz Fury Black RGB CL36 AMD EXPO,Kingston,445750.0,True,https://compragamer.com/producto/Memoria_Kingston_DDR5_16GB_6000MHz_Fury_Black_RGB_CL36_AMD_EXPO_18723?cate=15,-42270.380000000005,-8.661601386401117
repetido,mothers,mothers|ASROCK|B650M|AM5|AM5|B650M|HDV,100.0,MOTHER ASROCK,118287,B650M-HDV/M.2,MOTHER ASROCK (AM5) B650M-HDV/M.2,ASROCK,ASROCK,222438.61,1.0,compragamer_mothers_amd,26.0,Mother Asrock B650M-HDV/M.2 WHITE AM5 DDR5,Asrock,175950.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_HDV_M_2_WHITE_AM5_DDR5_18465?cate=26,-46488.609999999986,-20.899523693301262
repetido,placas_video,placas_video|ASROCK|RX|9070|XT|16GB|PLACA|DE|RX9070XT|16GB|CHALLENGER,83.0,PLACA DE VIDEO,121560,RX9070XT CL16G,PLACA DE VIDEO ASROCK RX9070XT 16GB CHALLENGER,ASROCK,ASROCK,1124367.28,10.0,compragamer_radeon,62.0,Placa de Video Asrock Radeon RX 9060 XT 16GB GDDR6 Challenger OC,Asrock,779900.0,True,https://compragamer.com/producto/Placa_de_Video_Asrock_Radeon_RX_9060_XT_16GB_GDDR6_Challenger_OC_17960?cate=62,-344467.28,-30.636544314950182
repetido,discos_ssd,discos_ssd|WD|2000GB|2000GB|GREEN,67.0,DISCOS SSD,121435,WDS200T5G0A,DISCO SSD SATA 2TB WD GREEN,WD                                                ,WD,449810.21,6.0,compragamer_ssd,81.0,Disco Solido SSD M.2 WD 240GB Green SATA 545MB/s,Western Digital,87400.0,True,https://compragamer.com/producto/Disco_Solido_SSD_M_2_WD_240GB_Green_SATA_545MB_s_19646?cate=81,-362410.21,-80.56958289141546
solo_compragamer,coolers,coolers|DEEPCOOL|120MM|FL12R|120MM,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan DeepCool FL12R White 120mm ARGB,Deepcool,44050.0,True,https://compragamer.com/producto/Cooler_Fan_DeepCool_FL12R_White_120mm_ARGB_17759?cate=35,-,-
solo_compragamer,coolers,coolers|DEEPCOOL|120MM|FL12|120MM,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan DeepCool FL12 White 120mm ARGB,Deepcool,36350.0,True,https://compragamer.com/producto/Cooler_Fan_DeepCool_FL12_White_120mm_ARGB_17755?cate=35,-,-
solo_compragamer,coolers,coolers|DEEPCOOL|120MM|RF120|FS|120MM|FIXED,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan DeepCool RF120 FS 120mm Fixed RGB Black,Deepcool,8050.0,True,https://compragamer.com/producto/Cooler_Fan_DeepCool_RF120_FS_120mm_Fixed_RGB_Black_17762?cate=35,-,-
solo_compragamer,coolers,coolers|DEEPCOOL|120MM|RF120|FS|120MM|FIXED|X3,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan DeepCool RF120 FS 120mm Fixed RGB KIT x3,Deepcool,25600.0,True,https://compragamer.com/producto/Cooler_Fan_DeepCool_RF120_FS_120mm_Fixed_RGB_KIT_x3_17763?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING|120MM|ID|COOLING|120MM|TF|12025,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling 120mm TF-12025-PRO Black,ID-Cooling,10700.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_120mm_TF_12025_PRO_Black_15583?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|AF|127,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling AF-127-ARGB-W,ID-Cooling,23950.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_AF_127_ARGB_W_19093?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|AF|127,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling AF-127-ARGB-K Black,ID-Cooling,23900.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_AF_127_ARGB_K_Black_19094?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|FL|12025,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling FL-12025 White,ID-Cooling,6850.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_FL_12025_White_19101?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|TF|12025,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling TF-12025-PRO ARGB,ID-Cooling,15550.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_TF_12025_PRO_ARGB_19095?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|TF|12025,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling TF-12025-PRO ARGB WHITE,ID-Cooling,16800.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_TF_12025_PRO_ARGB_WHITE_19096?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|TF|12025,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling TF-12025-PRO WHITE,ID-Cooling,10700.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_TF_12025_PRO_WHITE_19097?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|XF|120,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling XF-120-ARGB-K,ID-Cooling,12000.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_XF_120_ARGB_K_19098?cate=35,-,-
solo_compragamer,coolers,coolers|IDCOOLING||ID|COOLING|XF|120,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler Fan ID-Cooling XF-120-ARGB-W White,ID-Cooling,12100.0,True,https://compragamer.com/producto/Cooler_Fan_ID_Cooling_XF_120_ARGB_W_White_19099?cate=35,-,-
solo_compragamer,coolers,coolers|XYZ|120MM|VORTEX|120MM|REVERSED|AIRFLOW|X3,-,-,-,-,-,-,-,-,-,compragamer_coolers_fan,35.0,Cooler FAN XYZ VORTEX PRO 120mm White Reversed Airflow ARGB KIT X3,XYZ,100000.0,True,https://compragamer.com/producto/Cooler_FAN_XYZ_VORTEX_PRO_120mm_White_Reversed_Airflow_ARGB_KIT_X3_18077?cate=35,-,-
solo_distribuidor,coolers,coolers|ASROCK||WATER|CHALLENGER|360|DIGITAL,-,COOLERS,122354,CL360DIGI,WATER COOLER ASROCK CHALLENGER 360 DIGITAL,ASROCK,ASROCK,148145.44,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASROCK||WATER|CHALLENGER|360|DIGITAL,-,COOLERS,122355,CLW360DIGI,WATER COOLER ASROCK CHALLENGER 360 DIGITAL WHITE,ASROCK,ASROCK,148145.44,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|PRIME|LC|240,-,COOLERS,121166,PRIME LC 240 ARGB,WATER COOLER ASUS PRIME LC 240 ARGB,ASUS,ASUS,115867.21,2.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|PRIME|LC|360,-,COOLERS,120181,PRIME LC 360 ARGB,WATER COOLER ASUS PRIME LC 360 ARGB,ASUS,ASUS,140698.41,1.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|ROG|RYUJIN|III|360|EXTREME,-,COOLERS,120186,RYUJIN III 360 ARGB EXTREME,WATER COOLER ASUS ROG RYUJIN III 360 ARGB EXTREME,ASUS,ASUS,594899.94,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|ROG|RYUJIN|III|360|EXTREME,-,COOLERS,121649,RYUJIN III 360 ARGB EXTREME WHITE,WATER COOLER ASUS ROG RYUJIN III 360 ARGB EXTREME WHITE,ASUS,ASUS,607479.78,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|ROG|RYUO|IV|360|MIKU,-,COOLERS,121650,ROG RYUO IV 360 ARGB MIKU,WATER COOLER ASUS ROG RYUO IV 360 ARGB MIKU EDITION,ASUS,ASUS,603408.9,6.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|ROG|STRIX|LC|III|360,-,COOLERS,120192,ROG STRIX LC III 360 ARGB WHITE,WATER COOLER ASUS ROG STRIX LC III 360 ARGB WHITE,ASUS,ASUS,388337.95,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|ROG|STRIX|LC|III|360,-,COOLERS,120180,ROG STRIX LC III 360 ARGB,WATER COOLER ASUS ROG STRIX LC III 360 ARGB,ASUS,ASUS,373872.03,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|ASUS||WATER|ROG|STRIX|LC|III|360,-,COOLERS,121647,ROG STRIX LC III 360 ARGB LCD,WATER COOLER ASUS ROG STRIX LC III 360 ARGB LCD,ASUS,ASUS,391073.87,3.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||CPU|MASTER|HYPER|212|3DHP,-,COOLERS,121481,MAY-T2HP-217PA-R1,COOLER CPU COOLER MASTER HYPER 212 3DHP BLACK ARGB,COOLER MASTER,COOLERMASTER,50202.57,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||CPU|MASTER|HYPER|212|SPECTRUM|V3,-,COOLERS,121439,RR-S4NA-17PA-R1,COOLER CPU COOLER MASTER HYPER 212 SPECTRUM V3 RGB,COOLER MASTER,COOLERMASTER,25712.02,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||CPU|MASTER|V4|ALPHA|3DHP,-,COOLERS,122371,MAZ-T2HP-217PK-R1,COOLER CPU COOLER MASTER V4 ALPHA 3DHP BLACK,COOLER MASTER,COOLERMASTER,62833.91,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||GABINETE|MASTER|MF120|LITE,-,COOLERS,121461,MFW-B2DN-17NPA-R1,COOLER PARA GABINETE COOLER MASTER MF120 LITE ARGB,COOLER MASTER,COOLERMASTER,9504.07,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240L|CORE|II,-,COOLERS,121444,MLW-D24M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 240L CORE II ARGB,COOLER MASTER,COOLERMASTER,96185.65,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240|ATMOS|II,-,COOLERS,121464,MLX-D24M-A25SZ-L1,WATER COOLER MASTER MASTERLIQUID 240 ATMOS II LCD ARGB,COOLER MASTER,COOLERMASTER,290693.1,6.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240|CORE|NEX,-,COOLERS,121441,MLX-D24M-A18PA-RW,WATER COOLER MASTER MASTERLIQUID 240 CORE NEX ARGB BLANCO,COOLER MASTER,COOLERMASTER,97359.06,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|240|CORE|NEX,-,COOLERS,121440,MLX-D24M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 240 CORE NEX ARGB,COOLER MASTER,COOLERMASTER,97359.06,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360L|CORE|II,-,COOLERS,121445,MLW-D36M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 360L CORE II ARGB,COOLER MASTER,COOLERMASTER,123050.02,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360|ATMOS|II,-,COOLERS,121463,MLX-D36M-A25SZ-L1,WATER COOLER MASTER MASTERLIQUID 360 ATMOS II LCD ARGB,COOLER MASTER,COOLERMASTER,315609.65,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360|CORE|NEX,-,COOLERS,121443,MLX-D36M-A18PA-RW,WATER COOLER MASTER MASTERLIQUID 360 CORE NEX ARGB BLANCO,COOLER MASTER,COOLERMASTER,112494.36,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|360|CORE|NEX,-,COOLERS,121442,MLX-D36M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 360 CORE NEX ARGB,COOLER MASTER,COOLERMASTER,112494.36,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|CORE|NEX|DIGITAL,-,COOLERS,122368,MLX-D36M-A18PA-RD,WATER COOLER MASTER MASTERLIQUID CORE NEX DIGITAL 360 BLACK ARGB,COOLER MASTER,COOLERMASTER,115842.01,1.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|COOLERMASTER||WATER|MASTER|MASTERLIQUID|CORE|NEX|DIGITAL,-,COOLERS,122367,MLX-D24M-A18PA-RD,WATER COOLER MASTER MASTERLIQUID CORE NEX DIGITAL 240 BLACK ARGB,COOLER MASTER,COOLERMASTER,99006.12,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|GIGABYTE||WATER|AORUS|WATERFORCE|II|240,-,COOLERS,119873,AORUS WATERFORCE X II 240,WATER COOLER GIGABYTE AORUS WATERFORCE X II 240,GIGABYTE                                          ,GIGABYTE,298760.53,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|GIGABYTE||WATER|GME|240I,-,COOLERS,120811,GP-GIGABYTE GME 240I,WATER COOLER GIGABYTE GAMING GME 240I (WHITE),GIGABYTE                                          ,GIGABYTE,111899.15,8.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|NZXT||AIRFLOW|SERIES|FZ|200,-,COOLERS,101136,RF-FZ20S-U1,COOLER NZXT AIRFLOW SERIES FZ-200 BLUE,NZXT                                              ,NZXT,48662.25,2.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX|120MM|120MM|PMW|AIR,-,COOLERS,119160,NV-X120FBP,COOLER FAN 120mm ARGB PMW RAIDMAX X-AIR BLACK,RAIDMAX,RAIDMAX,11358.67,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX|120MM|120MM|PMW|AIR,-,COOLERS,119161,NV-X120FWP,COOLER FAN 120mm ARGB PMW RAIDMAX X-AIR WHITE,RAIDMAX,RAIDMAX,11358.67,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX|120MM|120MM|PMW|INFINITA|AIR,-,COOLERS,119158,NV-IX120FBP,COOLER FAN 120mm ARGB PMW RAIDMAX INFINITA-AIR BLACK,RAIDMAX,RAIDMAX,12989.81,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX|120MM|120MM|PMW|INFINITA|AIR,-,COOLERS,119159,NV-IX120FWP,COOLER FAN 120mm ARGB PMW RAIDMAX INFINITA-AIR WHITE,RAIDMAX,RAIDMAX,12989.81,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX||CPU|AC902K|PWM,-,COOLERS,120850,AC902K,COOLER CPU RAIDMAX AC902K PWM ARGB,RAIDMAX,RAIDMAX,26182.39,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX||WATER|CPU|INFINITA|LS240,-,COOLERS,120852,LS240WT ARGB,WATER COOLER CPU RAIDMAX INFINITA LS240 ARGB WHITE,RAIDMAX,RAIDMAX,87156.12,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX||WATER|CPU|INFINITA|LS240,-,COOLERS,120851,LS240BK ARGB,WATER COOLER CPU RAIDMAX INFINITA LS240 ARGB BLACK,RAIDMAX,RAIDMAX,79237.65,4.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX||WATER|CPU|INFINITA|LS360,-,COOLERS,120153,LS360WT ARGB,WATER COOLER CPU RAIDMAX INFINITA LS360 ARGB WHITE,RAIDMAX,RAIDMAX,112208.09,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX||WATER|CPU|LM240|LCD|DISPLAY,-,COOLERS,120853,LM240 LCD,WATER COOLER CPU RAIDMAX LM240 RGB LCD DISPLAY BLACK,RAIDMAX,RAIDMAX,124502.45,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|RAIDMAX||WATER|CPU|LM360|LCD|DISPLAY,-,COOLERS,120154,LM360BK LCD,WATER COOLER CPU RAIDMAX LM360 RGB LCD DISPLAY BLACK,RAIDMAX,RAIDMAX,157664.05,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||CPU|ASTRIA|400|AIR|PIPE|SYNC,-,COOLERS,121085,CL-P138-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 400 AIR 6 PIPE SYNC WHITE,THERMALTAKE,THERMALTAKE,78733.39,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||CPU|ASTRIA|400|AIR|PIPE|SYNC,-,COOLERS,120536,CL-P120-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 400 AIR 6 PIPE SYNC,THERMALTAKE,THERMALTAKE,77765.05,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||CT140|EX|SYNC,-,COOLERS,121256,CL-F191-PL14SW-A,COOLER THERMALTAKE CT140 EX ARGB SYNC WHITE,THERMALTAKE,THERMALTAKE,101229.34,1.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||GABINETE|CT120|EX|SYNC,-,COOLERS,121255,CL-F190-PL12SW-A,GABINETE COOLER THERMALTAKE CT120 EX ARGB SYNC WHITE,THERMALTAKE,THERMALTAKE,96690.28,8.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||GABINETE|CT120|EX|SYNC|MATCHA|GREEN,-,COOLERS,121258,CL-F196-PL12MG-A,GABINETE COOLER THERMALTAKE CT120 EX ARGB SYNC MATCHA GREEN,THERMALTAKE,THERMALTAKE,96690.28,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||WATER|LA360|SYNC|ALL|IN|ONE,-,COOLERS,121090,CL-W462-PL12SW-A,WATER COOLER THERMALTAKE LA360-S ARGB SYNC ALL IN ONE BLACK,THERMALTAKE,THERMALTAKE,139442.18,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||WATER|LA360|SYNC|ALL|IN|ONE,-,COOLERS,121088,CL-W459-PL12SW-A,WATER COOLER THERMALTAKE LA360 ARGB SYNC ALL IN ONE BLACK,THERMALTAKE,THERMALTAKE,118526.75,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||WATER|TH240|V2|ULTRA|EX|SYNC,-,COOLERS,121261,CL-W414-PL12SW-A,WATER COOLER THERMALTAKE TH240 V2 ULTRA EX ARGB SYNC WATER  BLACK,THERMALTAKE,THERMALTAKE,252350.66,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||WATER|TH240|V2|ULTRA|EX|SYNC,-,COOLERS,121263,CL-W425-PL12SW-A,WATER COOLER THERMALTAKE TH240 V2 ULTRA EX ARGB SYNC WATER BLOCK SNOW EDITION,THERMALTAKE,THERMALTAKE,252350.66,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|THERMALTAKE||WATER|TH360|V2|ULTRA|EX|SYNC,-,COOLERS,121262,CL-W415-PL12SW-A,WATER COOLER THERMALTAKE TH360 V2 ULTRA EX ARGB SYNC WATER BLOCK BLACK,THERMALTAKE,THERMALTAKE,285259.07,7.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|TRUST||BASE|AURA|STAND|NOTEBOOK|GXT1126,-,COOLERS,117007,24192,BASE COOLER TRUST AURA STAND NOTEBOOK GXT1126,TRUST,TRUST,46762.69,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,coolers,coolers|TRUST||BASE|YOZU|STAND|NOTEBOOK|GXT278,-,COOLERS,117006,20817,BASE COOLER TRUST YOZU STAND NOTEBOOK GXT278,TRUST,TRUST,40968.18,10.0,-,-,-,-,-,-,-,-,-
solo_compragamer,discos_ssd,discos_ssd|CRUCIAL|1000GB|SOLIDO|1000GB|P310|GEN4|X4,-,-,-,-,-,-,-,-,-,compragamer_ssd,81.0,Disco Solido SSD M.2 Crucial 1TB P310 7100MB/s NVMe PCI-E Gen4 x4,Crucial,301600.0,True,https://compragamer.com/producto/Disco_Solido_SSD_M_2_Crucial_1TB_P310_7100MB_s_NVMe_PCI_E_Gen4_x4_19530?cate=81,-,-
solo_compragamer,discos_ssd,discos_ssd|CRUCIAL|1000GB|SOLIDO|1000GB|T700|GEN5|X4,-,-,-,-,-,-,-,-,-,compragamer_ssd,81.0,Disco Solido SSD M.2 Crucial 1TB T700 PRO 12400MB/s NVMe PCI-E Gen5 x4,Crucial,424320.0,True,https://compragamer.com/producto/Disco_Solido_SSD_M_2_Crucial_1TB_T700_PRO_12400MB_s_NVMe_PCI_E_Gen5_x4_20245?cate=81,-,-
solo_compragamer,discos_ssd,discos_ssd|CRUCIAL|1000GB|SOLIDO|1000GB|T705|GEN5|X4,-,-,-,-,-,-,-,-,-,compragamer_ssd,81.0,Disco Solido SSD M.2 Crucial 1TB T705 13600MB/s NVMe PCI-E Gen5 x4,Crucial,403100.0,True,https://compragamer.com/producto/Disco_Solido_SSD_M_2_Crucial_1TB_T705_13600MB_s_NVMe_PCI_E_Gen5_x4_20121?cate=81,-,-
solo_compragamer,discos_ssd,discos_ssd|CRUCIAL|1000GB|SOLIDO|1000GB|T710|GEN5|X4,-,-,-,-,-,-,-,-,-,compragamer_ssd,81.0,Disco Solido SSD M.2 Crucial 1TB T710 14900MB/s NVMe PCI-E Gen5 x4,Crucial,420470.0,True,https://compragamer.com/producto/Disco_Solido_SSD_M_2_Crucial_1TB_T710_14900MB_s_NVMe_PCI_E_Gen5_x4_20122?cate=81,-,-
