estado,grupo,producto_normalizado,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_precio_ars,nb_stock,mexx_match_score,mexx_articulo,mexx_nombre,mexx_marca,mexx_precio_ars,mexx_disponibilidad,mexx_diferencia_ars,mexx_diferencia_pct,mexx_url,cg_match_score,cg_articulo,cg_nombre,cg_marca,cg_precio_ars,cg_disponibilidad,cg_diferencia_ars,cg_diferencia_pct,cg_url,mejor_diferencia_ars,mejor_fuente
solo_distribuidor,mothers,mothers|GIGABYTE|H610M||LGA1700|H610M|V2,MOTHER GIGABYTE,119257,H610M K V2,MOTHER GIGABYTE (LGA1700) H610M K V2,GIGABYTE                                          ,102088.61,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|H810M|1851|LGA|1851|H810M|WIFI6,MOTHER GIGABYTE,121216,H810M GAMING WIFI6,MOTHER GIGABYTE (LGA 1851) H810M GAMING WIFI6,GIGABYTE                                          ,169685.37,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M,MOTHER GIGABYTE,121222,B860M D,MOTHER GIGABYTE (LGA 1851) B860M D,GIGABYTE                                          ,162474.85,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650|AM5|AM5|B650|AORUS|ELITE|AX,MOTHER GIGABYTE,117987,B650 AORUS ELITE AX,MOTHER GIGABYTE (AM5) B650 AORUS ELITE AX,GIGABYTE                                          ,317385.19,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B760M||LGA1700|B760M|D2H,MOTHER GIGABYTE,122601,B760M D2H DDR4,MOTHER GIGABYTE (LGA1700) B760M D2H DDR4,GIGABYTE                                          ,143486.13,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620M|AM5|AM5|A620M|DS3H,MOTHER GIGABYTE,120816,A620M DS3H,MOTHER GIGABYTE (AM5) A620M DS3H,GIGABYTE                                          ,150621.7,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M|WIFI6E,MOTHER GIGABYTE,120354,B860M GAMING X WIFI6E,MOTHER GIGABYTE (LGA 1851) B860M GAMING X WIFI6E,GIGABYTE                                          ,247317.53,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M|EAGLE|WIFI6,MOTHER GIGABYTE,120351,B860M EAGLE WIFI6,MOTHER GIGABYTE (LGA 1851) B860M EAGLE WIFI6,GIGABYTE                                          ,209394.26,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860|1851|LGA|1851|B860|DS3H,MOTHER GIGABYTE,120331,B860 DS3H,MOTHER GIGABYTE (LGA 1851) B860 DS3H,GIGABYTE                                          ,227454.58,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650I|AM5|AM5|B650I|AX,MOTHER GIGABYTE,120327,B650I AX,MOTHER GIGABYTE (AM5) B650I AX,GIGABYTE                                          ,270274.93,3.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M|DS3H|WIFI6E,MOTHER GIGABYTE,120658,B860M DS3H WIFI6E,MOTHER GIGABYTE (LGA 1851) B860M DS3H WIFI6E,GIGABYTE                                          ,225702.97,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B840M|AM5|AM5|B840M|AORUS|ELITE|WIFI6E,MOTHER GIGABYTE,120649,B840M A ELITE WIFI6E,MOTHER GIGABYTE (AM5) B840M AORUS ELITE WIFI6E,GIGABYTE                                          ,243525.2,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B850M|AM5|AM5|B850M|D3HP,MOTHER GIGABYTE,120648,B850M D3HP,MOTHER GIGABYTE (AM5) B850M D3HP,GIGABYTE                                          ,191350.95,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860M|1851|LGA|1851|B860M,MOTHER GIGABYTE,120659,B860M E,MOTHER GIGABYTE (LGA 1851) B860M E,GIGABYTE                                          ,150842.78,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B840M|AM5|AM5|B840M|D2H,MOTHER GIGABYTE,120650,B840M D2H,MOTHER GIGABYTE (AM5) B840M D2H,GIGABYTE                                          ,146217.16,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|Z890M||LGA1851|Z890M,MOTHER GIGABYTE,120261,Z890M GAMING X,MOTHER GIGABYTE (LGA1851) Z890M GAMING X,GIGABYTE                                          ,236333.58,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B760M||LGA1700|B760M,MOTHER GIGABYTE,120276,B760M G P WIFI DDR4,MOTHER GIGABYTE (LGA1700) B760M G P WIFI DDR4,GIGABYTE                                          ,174211.79,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|Z890||LGA1851|Z890|UD,MOTHER GIGABYTE,120357,Z890 UD,MOTHER GIGABYTE (LGA1851) Z890 UD,GIGABYTE                                          ,265915.11,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B860|1851|LGA|1851|B860|DS3H|WIFI6E,MOTHER GIGABYTE,120332,B860 DS3H WIFI6E,MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E,GIGABYTE                                          ,242776.94,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B760M||LGA1700|B760M|D3HP,MOTHER GIGABYTE,119714,B760M D3HP DDR4,MOTHER GIGABYTE (LGA1700) B760M D3HP DDR4,GIGABYTE                                          ,139796.78,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|X870|AM5|AM5|X870|WF6,MOTHER GIGABYTE,119718,X870 GAMING WF6,MOTHER GIGABYTE (AM5) X870 GAMING WF6,GIGABYTE                                          ,314099.9,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|X870|AM5|AM5|X870|EAGLE|WIFI7,MOTHER GIGABYTE,119877,X870 EAGLE WIFI7,MOTHER GIGABYTE (AM5) X870 EAGLE WIFI7,GIGABYTE                                          ,332160.22,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|X870|AM5|AM5|X870|WIFI7,MOTHER GIGABYTE,119719,X870 GAMING X WIFI7,MOTHER GIGABYTE (AM5) X870 GAMING X WIFI7,GIGABYTE                                          ,364641.58,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650|AM5|AM5|B650|AORUS|ELITE|AX,MOTHER GIGABYTE,119238,B650 A ELITE AX ICE,MOTHER GIGABYTE (AM5) B650 AORUS ELITE AX ICE,GIGABYTE                                          ,296013.75,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B850|AM5|AM5|B850|ELITE|WF7,MOTHER GIGABYTE,120272,B850 A ELITE WF7,MOTHER GIGABYTE (AM5) B850 A ELITE WF7,GIGABYTE                                          ,312711.08,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|Z890||LGA1851|Z890|EAGLE,MOTHER GIGABYTE,120258,Z890 EAGLE,MOTHER GIGABYTE (LGA1851) Z890 EAGLE,GIGABYTE                                          ,307201.78,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620I|AM5|AM5|A620I|AX,MOTHER GIGABYTE,120270,A620I AX,MOTHER GIGABYTE (AM5) A620I AX,GIGABYTE                                          ,234097.61,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|BIOSTAR|B450M|AM4|AM4|B450M|HP,-,-,-,-,-,-,-,-,19217,Motherboard AM4 - Biostar B450M HP,Biostar,73859.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/47600-motherboard-am4-biostar-b450m-hp.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B550M|AM4|AM4|B550M|VDH,-,-,-,-,-,-,-,-,19560,Motherboard AM4 - Msi B550M PRO VDH WIFI,Msi,189999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/44047-motherboard-am4-msi-b550m-pro-vdh-wifi.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B840M|AM5|AM5|B840M|WIFI6E,-,-,-,-,-,-,-,-,19736,Motherboard AM5 - Msi PRO B840M-P WIFI6E,Msi,211999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50533-motherboard-am5-msi-pro-b840m-p-wifi6e.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B850|AM5|AM5|B850|WIFI6E,-,-,-,-,-,-,-,-,19738,Motherboard AM5 - Msi PRO B850-S WIFI6E,Msi,326999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50719-motherboard-am5-msi-pro-b850-s-wifi6e.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B850|AM5|AM5|B850|PZ,-,-,-,-,-,-,-,-,19739,Motherboard AM5 - Msi B850 GAMING PLUS WIFI PZ,Msi,399999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50715-motherboard-am5-msi-b850-gaming-plus-wifi-pz.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B850|AM5|AM5|B850,-,-,-,-,-,-,-,-,19741,Motherboard AM5 - Msi B850 GAMING PLUS WIFI,Msi,359219.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49125-motherboard-am5-msi-b850-gaming-plus-wifi.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B850M|AM5|AM5|B850M|WIFI6E,-,-,-,-,-,-,-,-,19743,Motherboard AM5 - Msi B850M GAMING PLUS WIFI6E,Msi,301999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50534-motherboard-am5-msi-b850m-gaming-plus-wifi6e.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B850M|AM5|AM5|B850M|WIFI6E,-,-,-,-,-,-,-,-,19744,Motherboard AM5 - Msi B850M GAMING PRO WIFI6E,Msi,348139.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50717-motherboard-am5-msi-b850m-gaming-pro-wifi6e.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B850M|AM5|AM5|B850M|WIFI6E,-,-,-,-,-,-,-,-,19745,Motherboard AM5 - Msi B850M GAMING WIFI6E,Msi,258999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50718-motherboard-am5-msi-b850m-gaming-wifi6e.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|X870|AM5|AM5|X870,-,-,-,-,-,-,-,-,19763,Motherboard AM5 - Msi PRO X870-P WIFI,Msi,399999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48041-motherboard-am5-msi-pro-x870-p-wifi.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|X870|AM5|AM5|X870,-,-,-,-,-,-,-,-,19765,Motherboard AM5 - Msi X870 GAMING PLUS WIFI,Msi,440999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49127-motherboard-am5-msi-x870-gaming-plus-wifi.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|X870E|AM5|AM5|X870E,-,-,-,-,-,-,-,-,19766,Motherboard AM5 - Msi PRO X870E-P WIFI,Msi,430999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50535-motherboard-am5-msi-pro-x870e-p-wifi.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|B650M|AM5|AM5|B650M|D3HP,-,-,-,-,-,-,-,-,20025,Motherboard AM5 - Gigabyte B650M D3HP,Gigabyte,190999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49648-motherboard-am5-gigabyte-b650m-d3hp.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|B840M|AM5|AM5|B840M|EAGLE|WIFI6,-,-,-,-,-,-,-,-,20033,Motherboard AM5 - Gigabyte B840M EAGLE WIFI6,Gigabyte,201999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49451-motherboard-am5-gigabyte-b840m-eagle-wifi6.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|B850M|AM5|AM5|B850M|EAGLE|ICE|WIFI6E,-,-,-,-,-,-,-,-,20046,Motherboard AM5 - Gigabyte B850M EAGLE ICE WIFI6E,Gigabyte,295999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50503-motherboard-am5-gigabyte-b850m-eagle-ice-wifi6e.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|H510M||1200|10|GEN|H510M|II,-,-,-,-,-,-,-,-,21594,Motherboard 1200 10° Gen - Msi H510M PLUS II,Msi,90999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50536-motherboard-1200-10Â°-gen-msi-h510m-plus-ii.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|H610M|1700|1700|14|GEN|H610M,-,-,-,-,-,-,-,-,21618,Motherboard 1700 14°Gen - Msi Pro H610M-S DDR4,Msi,99579.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48105-motherboard-1700-14Â°gen-msi-pro-h610m-s-ddr4.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|H610M|1700|1700|14|GEN|H610M,-,-,-,-,-,-,-,-,21623,Motherboard 1700 14°Gen - Msi PRO H610M-G DDR5,Msi,99999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48099-motherboard-1700-14Â°gen-msi-pro-h610m-g-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B760M|1700|1700|14|GEN|B760M,-,-,-,-,-,-,-,-,21637,Motherboard 1700 14°Gen - Msi B760M-E PRO DDR5,Msi,143499.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48489-motherboard-1700-14Â°gen-msi-b760m-e-pro-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B760M|1700|1700|14|GEN|B760M,-,-,-,-,-,-,-,-,21638,Motherboard 1700 14°Gen - Msi B760M-P PRO DDR4,Msi,144809.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/46558-motherboard-1700-14Â°gen-msi-b760m-p-pro-ddr4.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B760M|1700|1700|14|GEN|B760M,-,-,-,-,-,-,-,-,21640,Motherboard 1700 14°Gen - Msi B760M GAMING PLUS WIFI DDR5,Msi,248579.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/47311-motherboard-1700-14Â°gen-msi-b760m-gaming-plus-wifi-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B760M|1700|1700|14|GEN|B760M,-,-,-,-,-,-,-,-,21641,Motherboard 1700 14°Gen - Msi B760M-P PRO DDR5,Msi,177629.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/47351-motherboard-1700-14Â°gen-msi-b760m-p-pro-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|H810M||SOCKET|LGA1851|H810M,-,-,-,-,-,-,-,-,21652,Motherboard Intel Socket LGA1851 - Msi PRO H810M-B DDR5,Msi,195999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50215-motherboard-intel-socket-lga1851-msi-pro-h810m-b-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B860||SOCKET|LGA1851|B860,-,-,-,-,-,-,-,-,21653,Motherboard Intel Socket LGA1851 - Msi B860 Gaming Plus WIFI DDR5,Msi,401129.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49692-motherboard-intel-socket-lga1851-msi-b860-gaming-plus-wifi-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|B860M||SOCKET|LGA1851|B860M,-,-,-,-,-,-,-,-,21654,Motherboard Intel Socket LGA1851- Msi B860M GAMING PLUS WIFI DDR5,Msi,315999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49312-motherboard-intel-socket-lga1851-msi-b860m-gaming-plus-wifi-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|Z890||SOCKET|LGA1851|Z890,-,-,-,-,-,-,-,-,21656,Motherboard Intel Socket LGA1851 - Msi Z890 GAMING PLUS WIFI DDR5,Msi,450999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48398-motherboard-intel-socket-lga1851-msi-z890-gaming-plus-wifi-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|MSI|Z890||SOCKET|LGA1851|Z890,-,-,-,-,-,-,-,-,21658,Motherboard Intel Socket LGA1851 - Msi PRO Z890 S WIFI WHITE,Msi,395999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49315-motherboard-intel-socket-lga1851-msi-pro-z890-s-wifi-white.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|ASUS|H510M||1200|11|GEN|PRIME|H510M,-,-,-,-,-,-,-,-,22299,Motherboard 1200 11°Gen - Asus Prime H510M-R R2.0,Asus,95999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49207-motherboard-1200-11Â°gen-asus-prime-h510m-r-r2.0.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|ASUS|B760M|1700|1700|13|GEN|PRIME|B760M,-,-,-,-,-,-,-,-,22336,Motherboard 1700 13°Gen - Asus Prime B760M-K D4,Asus,144139.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/47059-motherboard-1700-13Â°gen-asus-prime-b760m-k-d4.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|ASUS|H810M||SOCKET|LGA1851|PRIME|H810M,-,-,-,-,-,-,-,-,22349,Motherboard Intel Socket LGA1851- Asus Prime H810M-E,Asus,158109.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/51207-motherboard-intel-socket-lga1851-asus-prime-h810m-e.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|H610M|1700|1700|14|GEN|H610M|V2,-,-,-,-,-,-,-,-,23435,Motherboard 1700 14°Gen - Gigabyte H610M-K V2 DDR5,Gigabyte,115999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48098-motherboard-1700-14Â°gen-gigabyte-h610m-k-v2-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|B760M|1700|1700|14|GEN|B760M|D3HP,-,-,-,-,-,-,-,-,23449,Motherboard 1700 14°Gen - Gigabyte B760M D3HP DDR5,Gigabyte,180999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48794-motherboard-1700-14Â°gen-gigabyte-b760m-d3hp-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|B860M||SOCKET|LGA1851|B860M,-,-,-,-,-,-,-,-,23471,Motherboard Intel Socket LGA1851 - Gigabyte B860M H,Gigabyte,175999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50727-motherboard-intel-socket-lga1851-gigabyte-b860m-h.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|B860M||SOCKET|LGA1851|B860M,-,-,-,-,-,-,-,-,23475,Motherboard Intel Socket LGA1851 - Gigabyte B860M K,Gigabyte,170829.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/50021-motherboard-intel-socket-lga1851-gigabyte-b860m-k.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|Z890||SOCKET|LGA1851|Z890|AERO,-,-,-,-,-,-,-,-,23478,Motherboard Intel Socket LGA1851 - Gigabyte Z890 AERO G,Gigabyte,795999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49446-motherboard-intel-socket-lga1851-gigabyte-z890-aero-g.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|Z890M||SOCKET|LGA1851|Z890M|ELITE|WIFI7,-,-,-,-,-,-,-,-,23481,Motherboard Intel Socket LGA1851 - Gigabyte Z890M A ELITE WIFI7,Gigabyte,429999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/49945-motherboard-intel-socket-lga1851-gigabyte-z890m-a-elite-wifi7.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|Z890||SOCKET|LGA1851|Z890|EAGLE|WIFI7,-,-,-,-,-,-,-,-,23484,Motherboard Intel Socket LGA1851 - Gigabyte Z890 Eagle WIFI7 DDR5,Gigabyte,419749.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48795-motherboard-intel-socket-lga1851-gigabyte-z890-eagle-wifi7-ddr5.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,mothers,mothers|GIGABYTE|Z890M||SOCKET|LGA1851|Z890M,-,-,-,-,-,-,-,-,23486,Motherboard Intel Socket LGA1851 - Gigabyte Z890M Gaming X,Gigabyte,284939.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/motherboards/48463-motherboard-intel-socket-lga1851-gigabyte-z890m-gaming-x.html,-,-,-,-,-,-,-,-,-,-,-
solo_compragamer,placas_video,placas_video|ASROCK|RX|7600||8GB|PLACA|DE|RX|7600|8GB|GDDR6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14722.0,Placa de Video Asrock Radeon RX 7600 8GB GDDR6 Challenger OC,Asrock,499850.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_Asrock_Radeon_RX_7600_8GB_GDDR6_Challenger_OC_14722?cate=62,-,-
solo_compragamer,placas_video,placas_video|MSI|RTX|3050||6GB|PLACA|DE|RTX|3050|6GB|GDDR6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15568.0,Placa de Video MSI GeForce RTX 3050 6GB GDDR6 Ventus 2X OC,MSI,392480.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_MSI_GeForce_RTX_3050_6GB_GDDR6_Ventus_2X_OC_15568?cate=6,-,-
solo_compragamer,placas_video,placas_video|ZOTAC|RTX|5080||16GB|PLACA|DE|RTX|5080|16GB|GDDR7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16984.0,Placa de Video Zotac GeForce RTX 5080 16GB GDDR7 AMP EXTREME INFINITY,Zotac,2506660.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_Zotac_GeForce_RTX_5080_16GB_GDDR7_AMP_EXTREME_INFINITY_16984?cate=6,-,-
solo_compragamer,placas_video,placas_video|ASUS|RX|9070|XT|16GB|PLACA|DE|PRIME|RX|9070|XT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17048.0,Placa de Video ASUS PRIME Radeon RX 9070 XT 16GB GDDR6 OC,Asus,1401750.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_ASUS_PRIME_Radeon_RX_9070_XT_16GB_GDDR6_OC_17048?cate=62,-,-
solo_compragamer,placas_video,placas_video|ASUS|RX|9070|XT|16GB|PLACA|DE|TUF|RX|9070|XT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17049.0,Placa de Video ASUS TUF Radeon RX 9070 XT 16GB GDDR6 GAMING OC,Asus,1474200.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_ASUS_TUF_Radeon_RX_9070_XT_16GB_GDDR6_GAMING_OC_17049?cate=62,-,-
solo_compragamer,placas_video,placas_video|MSI|RTX|5080||16GB|PLACA|DE|RTX|5080|16GB|GDDR7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17089.0,Placa de Video MSI GeForce RTX 5080 16GB GDDR7 GAMING TRIO OC,MSI,2735860.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_MSI_GeForce_RTX_5080_16GB_GDDR7_GAMING_TRIO_OC_17089?cate=6,-,-
solo_compragamer,placas_video,placas_video|ASUS|RX|7600||8GB|PLACA|DE|RX|7600|8GB|GDDR6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17188.0,Placa de Video ASUS DUAL Radeon RX 7600 8GB GDDR6 EVO OC,Asus,520850.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_ASUS_DUAL_Radeon_RX_7600_8GB_GDDR6_EVO_OC_17188?cate=62,-,-
solo_compragamer,placas_video,placas_video|ASUS|RTX|5090||32GB|PLACA|DE|TUF|RTX|5090|32GB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17355.0,Placa de Video ASUS TUF GeForce RTX 5090 32GB GDDR7 GAMING OC,Asus,5779990.0,True,-,-,https://compragamer.com/producto/Placa_de_Video_ASUS_TUF_GeForce_RTX_5090_32GB_GDDR7_GAMING_OC_17355?cate=6,-,-
